Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]"
Nigeria,"NGA","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.724467468450227","0.660805726149151","0.659636046598759","0.431904424745383","0.91753012609608","1.50359080012823","1.33546315761453","1.39215406577828","1.28759909532988","1.55788063018168","1.92400459090906","1.87207187249958","1.41634000405585","1.27125962099016","1.17722127613106","1.28337724808328","0.79407877268864","0.624827165920595","0.579143372206746","0.360008848484949","0.46634811827904","0.515984998337608","0.445911967371589","0.581191089911691","0.392480254960806","0.373507139969911","0.666239055494525","0.754757312010655","1.28319806936784","3.63901734937488","2.62641651972585","2.59044913429061","2.52821143087384","2.74366758732397","1.75715707649934","1.90363739031271","1.65927094808034","1.71159156648563","1.69668294322076","1.23522482347423","1.37522670417057","1.29228903306775","2.24426290770911","2.25835957850374","4.10311224216836","44.1450504190181","76.6847429083351","12.7789878352898","8.20916523883294","10.1156096756763","6.42835716512003","10.5605199635001","10.8745952157253","13.8948819882934","13.3331899399898","12.7524671741807","12.7821249342682","16.7604296489177","16.1183313129482","15.6412542092205","15.7819240913229","16.1537921290616","19.7576355778166","15.7817925654221",""
Nigeria,"NGA","Net official aid received (constant 2023 US$)","DT.ODA.OATL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official aid received (current US$)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official development assistance and official aid received (constant 2023 US$)","DT.ODA.ALLD.KD","362673400.878906","321215362.548828","290743957.519531","165732437.133789","383698760.986328","646654846.191406","547880493.164063","558542175.292969","556096435.546875","597408569.335938","776205383.300781","665923156.738281","494400756.835938","407252960.205078","328390014.648438","309517913.818359","196025527.954102","144270294.189453","119446533.203125","70941574.0966797","83239166.2597656","106838500.976563","92367080.6884766","112050666.809082","94010604.8583984","90876449.5849609","122060249.328613","117543861.38916","168478485.107422","493876220.703125","372578460.693359","400916198.730469","365633758.544922","457680541.992188","291503265.380859","267902282.714844","262419097.900391","293004272.460938","305087646.484375","220956604.003906","268534027.099609","271004852.294922","467197540.283203","443734008.789063","743584594.726563","7452417480.46875","12679791992.1875","2179045898.4375","1457786010.74219","1883298095.70313","1279051025.39063","1971631713.86719","2101445556.64063","2734709228.51563","2643829345.70313","2795119384.76563","2947202880.85938","3908284179.6875","3702214355.46875","3701919189.45313","3724579833.98438","3667104003.90625","4620176757.8125","3596401367.1875",""
Nigeria,"NGA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","32639999.3896484","30389999.3896484","30979999.5422363","20719999.3133545","44970001.2207031","75309997.5585938","68360000.6103516","72800003.0517578","68800003.0517578","85110000.6103516","107540000.915527","107110000.610352","83000000","76379997.253418","72610000.6103516","81379997.253418","51819999.6948242","42009998.3215332","40150001.5258789","25739999.7711182","34400001.5258789","39250000","34950000.7629395","46750000","32389999.3896484","31709999.0844727","58119998.9318848","67620002.746582","118080001.831055","344000000","255080001.831055","258320007.324219","258820007.324219","288420013.427734","189660003.662109","210960006.713867","188750000","199836517.333984","203341094.970703","151991104.125977","173804580.688477","167820007.324219","299546234.130859","309852905.273438","578772888.183594","6401793945.3125","11431957031.25","1958600463.86719","1293723510.74219","1639229125.97656","1071239990.23438","1809857666.01563","1916110473.63281","2515660644.53125","2478598876.95313","2431536865.23438","2498185791.01563","3356352783.20313","3303270751.95313","3276618164.0625","3377271484.375","3530076660.15625","4408934082.03125","3596401367.1875",""
Nigeria,"NGA","Net official development assistance received (constant 2023 US$)","DT.ODA.ODAT.KD","362673400.878906","321215362.548828","290743957.519531","165732437.133789","383698760.986328","646654846.191406","547880493.164063","558542175.292969","556096435.546875","597408569.335938","776205383.300781","665923156.738281","494400756.835938","407252960.205078","328390014.648438","309517913.818359","196025527.954102","144270294.189453","119446533.203125","70941574.0966797","83239166.2597656","106838500.976563","92367080.6884766","112050666.809082","94010604.8583984","90876449.5849609","122060249.328613","117543861.38916","168478485.107422","493876220.703125","372578460.693359","400916198.730469","365633758.544922","457680541.992188","291503265.380859","267902282.714844","262419097.900391","293004272.460938","305087646.484375","220956604.003906","268534027.099609","271004852.294922","467197540.283203","443734008.789063","743584594.726563","7452417480.46875","12679791992.1875","2179045898.4375","1457786010.74219","1883298095.70313","1279051025.39063","1971631713.86719","2101445556.64063","2734709228.51563","2643829345.70313","2795119384.76563","2947202880.85938","3908284179.6875","3702214355.46875","3701919189.45313","3724579833.98438","3667104003.90625","4620176757.8125","3596401367.1875",""
Nigeria,"NGA","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","32639999.3896484","30389999.3896484","30979999.5422363","20719999.3133545","44970001.2207031","75309997.5585938","68360000.6103516","72800003.0517578","68800003.0517578","85110000.6103516","107540000.915527","107110000.610352","83000000","76379997.253418","72610000.6103516","81379997.253418","51819999.6948242","42009998.3215332","40150001.5258789","25739999.7711182","34400001.5258789","39250000","34950000.7629395","46750000","32389999.3896484","31709999.0844727","58119998.9318848","67620002.746582","118080001.831055","344000000","255080001.831055","258320007.324219","258820007.324219","288420013.427734","189660003.662109","210960006.713867","188750000","199836517.333984","203341094.970703","151991104.125977","173804580.688477","167820007.324219","299546234.130859","309852905.273438","578772888.183594","6401793945.3125","11431957031.25","1958600463.86719","1293723510.74219","1639229125.97656","1071239990.23438","1809857666.01563","1916110473.63281","2515660644.53125","2478598876.95313","2431536865.23438","2498185791.01563","3356352783.20313","3303270751.95313","3276618164.0625","3377271484.375","3530076660.15625","4408934082.03125","3596401367.1875",""
Nigeria,"NGA","Net official flows from UN agencies, CERF (current US$)","DT.NFL.CERF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31886627.1972656","6866879.94003296","","13001999.8550415","33500000","30493999.4812012","9000000",""
Nigeria,"NGA","Net official flows from UN agencies, FAO (current US$)","DT.NFL.FAOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","438394.993543625","","","","","821210.980415344","446211.010217667","331193.000078201","811299.979686737","690977.990627289","666494.011878967",""
Nigeria,"NGA","Net official flows from UN agencies, IAEA (current US$)","DT.NFL.IAEA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1360000.01430511","790000.021457672","819999.992847443","759999.990463257","490000.009536743","250000","579999.983310699","750000","639999.985694885","398968.011140823","508035.004138947","469709.992408752","589882.016181946","350522.011518478","396308.00485611","394423.007965088","405081.987380981","186884.000897408",""
Nigeria,"NGA","Net official flows from UN agencies, IFAD (current US$)","DT.NFL.IFAD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","649999.976158142","3140000.10490417","2539999.96185303","1200000.04768372","1470000.02861023","4130000.11444092","3380000.11444092","2599999.90463257","6159999.84741211","1710000.03814697","959999.978542328","1110000.01430511","-1200000.04768372","-1649999.97615814","3410000.08583069","270000.010728836","5010000.22888184","4409999.84741211","6659999.84741211","6489999.77111816","5530000.20980835","2799999.95231628","8350000.38146973","14029999.7329712","8880000.11444092","3440000.05722046","10975261.6882324","19600877.7618408","30843397.1405029","33925823.2116699","22863380.4321289","21880479.8126221","20368000.0305176","27323020.9350586","26780189.5141602",""
Nigeria,"NGA","Net official flows from UN agencies, ILO (current US$)","DT.NFL.ILOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","385205.000638962","428038.001060486","524030.029773712","579370.021820068","517139.971256256","667299.98588562","1073654.0555954","1950649.97673035","1208917.0217514","1455500.00667572","1490898.96678925","1290029.04891968",""
Nigeria,"NGA","Net official flows from UN agencies, SDGFUND (current US$)","DT.NFL.SDGF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","699999.988079071","-64088.0018472672","",""
Nigeria,"NGA","Net official flows from UN agencies, SPRP (current US$)","DT.NFL.SPRP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190400.004386902","18639.0001326799","",""
Nigeria,"NGA","Net official flows from UN agencies, UNAIDS (current US$)","DT.NFL.UNAI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1129999.99523163","829999.983310699","1149999.97615814","1039999.96185303","829999.983310699","1830000.04291534","2130000.11444092","1781877.99453735","2593997.95532227","2217745.06568909","2637372.97058105","2391628.02696228","2224800.10986328","227493.00301075","2624187.94631958","","","25585.999712348","492669.999599457",""
Nigeria,"NGA","Net official flows from UN agencies, UNCDF (current US$)","DT.NFL.UNCD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, UNCOVID (current US$)","DT.NFL.UNCV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, UNCTAD (current US$)","DT.NFL.UNCTAD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, UNDP (current US$)","DT.NFL.UNDP.CD","","","","","","","","","4320000.17166138","3410000.08583069","3849999.90463257","4519999.98092651","4500000","5349999.90463257","5929999.82833862","7039999.96185303","2529999.97138977","8289999.96185303","10869999.8855591","12789999.961853","13199999.8092651","14239999.7711182","10720000.2670288","8720000.26702881","7320000.17166138","5679999.82833862","6400000.09536743","3849999.90463257","6219999.79019165","6710000.03814697","10479999.5422363","13229999.5422363","10010000.2288818","9189999.5803833","7139999.8664856","7619999.88555908","23969999.3133545","31520000.4577637","12930000.3051758","3619999.88555908","6090000.15258789","8640000.34332275","12739999.7711182","4840000.15258789","3500000","8010000.22888184","13869999.8855591","15659999.8474121","14539999.961853","14829999.9237061","15350000.3814697","11680000.3051758","13843205.4519653","12490157.1273804","11285908.6990356","9862656.59332275","9692675.59051514","5244234.08508301","2012088.06037903","3745582.10372925","4649769.78302002","3736104.96520996","5264263.15307617","",""
Nigeria,"NGA","Net official flows from UN agencies, UNECE (current US$)","DT.NFL.UNEC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, UNEP (current US$)","DT.NFL.UNEP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14999.9996647239",""
Nigeria,"NGA","Net official flows from UN agencies, UNFPA (current US$)","DT.NFL.UNFP.CD","","","","","","","","","","","","","","","","","","449999.988079071","","","930000.007152557","779999.971389771","769999.980926514","589999.973773956","1059999.94277954","1259999.99046326","750000","680000.007152557","2200000.04768372","1730000.01907349","2250000","3299999.95231628","1009999.99046326","870000.004768372","4170000.07629395","4909999.84741211","2720000.02861023","2890000.10490417","3539999.96185303","3430000.0667572","3680000.0667572","5630000.11444092","6400000.09536743","6599999.90463257","5599999.90463257","5150000.09536743","5539999.96185303","6000000","9270000.45776367","5519999.98092651","6739999.77111816","6219999.79019165","7226131.91604614","7968478.20281982","8045615.19622803","7400443.0770874","5971484.18426514","6102197.17025757","5583380.22232056","6726762.77160645","6952070.23620605","6715456.96258545","9880390.16723633","8879899.9786377",""
Nigeria,"NGA","Net official flows from UN agencies, UNHCR (current US$)","DT.NFL.UNCR.CD","","","","","","","","","","","","","","","","","59999.9986588955","50000.0007450581","180000.007152557","629999.995231628","649999.976158142","1830000.04291534","860000.014305115","1250000","990000.009536743","750000","569999.992847443","","300000.011920929","259999.990463257","430000.007152557","649999.976158142","759999.990463257","629999.995231628","1200000.04768372","1120000.00476837","1120000.00476837","1440000.05722046","1210000.03814697","1110000.01430511","779999.971389771","759999.990463257","949999.988079071","930000.007152557","1840000.0333786","800000.011920929","560000.002384186","1070000.05245209","1559999.94277954","1029999.97138977","750000","","2357000.11253357","2780179.02374268","","1394050.00209808","","","2537133.93211365","3051639.08004761","7032518.86367798","6025519.84786987","14445500.3738403","11235300.0640869",""
Nigeria,"NGA","Net official flows from UN agencies, UNICEF (current US$)","DT.NFL.UNCF.CD","","","","","","","","","","","4940000.05722046","4050000.19073486","2390000.10490417","1230000.01907349","1090000.0333786","1720000.02861023","1620000.00476837","1399999.97615814","810000.002384186","899999.976158142","2230000.01907349","3230000.01907349","4039999.96185303","4719999.79019165","5320000.17166138","6250000","7139999.8664856","7480000.01907349","9489999.77111816","14970000.2670288","25489999.7711182","13600000.3814697","15720000.2670288","20270000.4577637","14850000.3814697","13899999.6185303","14500000","12909999.8474121","14420000.0762939","11750000","18870000.8392334","22750000","18309999.4659424","21329999.9237061","24540000.9155273","23649999.6185303","31129999.1607666","33790000.9155273","43299999.2370605","48830001.8310547","54319999.6948242","52110000.6103516","53563583.3740234","56805549.621582","56022209.1674805","48947940.826416","57924221.0388184","55015888.2141113","54351375.579834","45546001.4343262","41585998.5351563","46895999.9084473","50859001.159668","42875000",""
Nigeria,"NGA","Net official flows from UN agencies, UNIDIR (current US$)","DT.NFL.UNID.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, UNIDO (current US$)","DT.NFL.UNIDO.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5489.99989405274","14127.0002350211","15878.9996057749",""
Nigeria,"NGA","Net official flows from UN agencies, UNPBF (current US$)","DT.NFL.UNPB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21004.0006786585","","","","2178220.98731995","2252638.10157776",""
Nigeria,"NGA","Net official flows from UN agencies, UNRWA (current US$)","DT.NFL.UNRW.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, UNTA (current US$)","DT.NFL.UNTA.CD","","","","","","","","","","610000.014305115","689999.997615814","800000.011920929","970000.028610229","990000.009536743","1100000.02384186","1210000.03814697","1009999.99046326","730000.019073486","819999.992847443","1000000","209999.993443489","1460000.03814697","1419999.95708466","1580000.04291534","1710000.03814697","1570000.05245209","1480000.01907349","1740000.00953674","1740000.00953674","1870000.00476837","2509999.99046326","2990000.00953674","2130000.11444092","2980000.01907349","2339999.91416931","3799999.95231628","1799999.95231628","2890000.10490417","2720000.02861023","3059999.94277954","3269999.98092651","3279999.97138977","3390000.10490417","4019999.98092651","4230000.01907349","5139999.8664856","3869999.88555908","4800000.19073486","980000.019073486","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, UNWOMEN (current US$)","DT.NFL.UNWN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1303570.03211975","1305685.99700928","1239987.9693985",""
Nigeria,"NGA","Net official flows from UN agencies, UNWTO (current US$)","DT.NFL.UNWT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","","2750000","5360000.1335144","6320000.17166138","1009999.99046326","4150000.09536743","4719999.79019165","2690000.05722046","310000.002384186","59999.9986588955","","39999.9991059303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1392807.00683594","18513460.1593018","","3589473.96278381","11441848.7548828","27144430.1605225","17096134.185791","11166072.845459",""
Nigeria,"NGA","Net official flows from UN agencies, WHO (current US$)","DT.NFL.WHOL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3619999.88555908","3002861.02294922","7790812.96920776","2429997.92098999","5774095.05844116","2668943.88198853","4512045.86029053","3487665.89164734","3769140.00511169","1910256.02817535","9018199.9206543","3375314.95094299","4978268.14651489",""
Nigeria,"NGA","Net official flows from UN agencies, WTO-ITC (current US$)","DT.NFL.WITC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11297.9998812079","30796.9991117716","70359.9974513054","",""
Nigeria,"NGA","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","-536682844.68287","-228248689.236773","-448670019.039052","-1303995824.54579","-673457170.90534","-1189377987.65441","-875195166.09575","-1180649174.4659","-1463457068.61605","-742651989.728167","-2879953299.31659","-2364355038.97611","-2392346771.47242","-2738110063.05793","-2420313882.45589","-2338198895.31711","-3277701933.37125","-2937670485.54282","-895692615.069391","-946963850.228984","-959466553.200342","-652724478.797026","-2577949946.98829","-3147820985.14547","-2797649041.97336","-2670151911.84086","-3242889407.28906","-2531826174.70611","-2990937832.47805","-4601566970.24263","-11749661206.9188","-15054371161.4445","-14405364614.9113","-19440038148.9849","-22782084447.3819","-22085381230.2596","-25520557292.964","-19162073098.2955","-12707751417.7197","-6261231583.87842","-8345674841.77639","-11252378024.8813","-9161037468.39943","-4766982074.37286","-8583080409.89572","-12872572335.9869","-10539713614.8695","-6631751525.02912"
Nigeria,"NGA","Net primary income (Net income from abroad) (constant LCU)","NY.GSR.NFCY.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Net primary income (Net income from abroad) (current LCU)","NY.GSR.NFCY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1783604163800","-2145434956300","-2927799743900","-3499321035000","-3471981033300","-4007496446800","-3008115723100","-2453203672800","-1587175827400","-2552018543700","-3444154018900","-2811704718300","-1701341771500","-3428161231100","-5456514230200","-7048787632200","-9801564064900"
Nigeria,"NGA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15154630044.3204","-14562839994.9265","-19674599936.0465","-22972329941.4125","-22264910047.7971","-25729769933.9202","-19162069967.8233","-12707749983.1531","-6261239997.97832","-8345659995.16119","-11252380018.2872","-9161019995.0582","-4766982077.17866","-8582958809.24588","-12872572338.8022","-10940239021.392","-6631999998.46"
Nigeria,"NGA","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","","-183030565.527684","-269176040.410263","-387412488.764347","-576099137.071425","-561753938.231137","-429126390.052591","-394804128.554234","-331364519.684352","-259573425.014468","-137359270.548341","-23904160.1879987","-11902225.4222718","126549020.433186","84733173.5611141","744163639.221015","752724937.823647","812298404.287932","497908710.674668","248579189.771819","296040037.142739","584573564.909239","447218731.488503","1291655340.53657","1626949739.75063","1366571444.62549","1413272953.87038","1051258547.76669","2251878903.30976","15152483342.2629","17797685792.385","18548157037.838","20392034760.0349","19364462734.45","20705047816.6121","21806609824.4923","21810105944.4714","21804483549.553","21929024099.0778","20168785597.0809","19889168323.6379","21995572070.9856","24134095978.6752","26369298008.2201","21022318627.724","21951160318.9714","21849278466.3835","22124333666.8119","24041406547.0078"
Nigeria,"NGA","Net secondary income (Net current transfers from abroad) (constant LCU)","NY.TRF.NCTR.KN","","","","","","","","","","","","","","","","","","","","","","-149962441339.436","-107823850283.245","-84309822508.5938","-195776508035.54","-190231380910.938","-314560129828.16","-143852804759.534","-112296637437.684","76110721629.4709","213173097787.134","380595952906.022","402703299081.104","421644344465.912","179365110565.16","712829522235.828","242642316326.45","838090820627.652","658535297762.01","628415165172.535","833223313613.556","735829815842.729","560622611058.874","526459306796.667","1076086639671.86","1152878774871.27","2878363231526.41","4976065666013.06","4437266357065.01","5422747847478.18","2516041490000","2930842209649.78","2841511640074.2","","","","","","","","","","","",""
Nigeria,"NGA","Net secondary income (Net current transfers from abroad) (current LCU)","NY.TRF.NCTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2415995841700","2884010122600","3118318187900","3349488512300","3428706236500","3460793037600","3442480897800","3893537458600","5041750492100","6726026226800","7387020124400","8093278393600","7502891401000","8767619478100","9261621978800","14254691246500","35530669735300"
Nigeria,"NGA","Net secondary income (Net current transfers from abroad) (current US$)","NY.TRF.NCTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20527830060.4402","19576159993.0319","20954869931.953","21988709943.9924","21987400047.3542","22219709943.215","21929029963.8336","20168769973.1257","19889169993.6454","21995579987.4503","24134100039.1823","26369299986.1557","21022318639.7471","21951160334.2903","21849278471.0237","22124333651.4283","24040999994.4429"
Nigeria,"NGA","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","2692720862.33949","-1166429508.44447","4913847293.38711","11216558754.4731","-1139696750.76288","-2724729846.87372","-1079499400.45248","3000544863.28351","5666980162.49259","1946967917.81383","3478304309.02244","2520186027.37511","4178018625.24585","8652793558.4638","4440729483.3415","4610500451.46006","3248303663.016","2947626841.24386","1093122221.87583","3032581186.95718","1740478024.19194","-68426484.0260255","4288294864.20015","10415248515.202","6895211552.50885","4737881287.09602","7823815230.10531","19757761167.7199","29198364163.5964","34946520060.6287","37754970589.1374","45913700053.8794","25391504843.0175","30098247902.0502","32828147577.7892","39190291025.129","42171745820.9521","21059588723.0373","-6447020438.38015","-536057877.694311","13148150339.3917","20467324945.3997","2867512150.45073","-16401761979.1163","-4561503592.92879","5998169616.18843","8075015444.45138","13166183305.0969"
Nigeria,"NGA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","-296261339.116846","-3256872676.07505","2506591914.48386","7057671650.66232","-5238719723.67711","-5663280455.57295","-3061802647.3192","1634644658.12793","4326596700.56443","1090894787.67437","2830650968.92885","2079803686.75105","3355314210.21937","7641622023.26494","2878710925.40323","3853246868.81393","1685012648.37926","311829423.531551","-155213290.103402","1749727567.80477","543132296.086534","-1003652734.85156","1792044670.61808","8947932361.38611","3908840366.35388","2339989712.06712","5582237051.09835","17120483279.0614","24367471605.2643","23321457682.8904","20849760438.7317","23807545674.07","8910395195.0992","11846267187.1371","11643852019.1221","17649549960.6179","22765054981.7887","-1860415123.57376","-22899676713.3264","-8550719263.65173","-86132009.91497","-5598563490.82136","-30893479544.0193","-32241264094.1179","-16622243079.3583","-7958107284.31591","-5161397332.42195","-194385706.43546"
Nigeria,"NGA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451024824638319","0.589084816352872","0.795332617425891","0.788381044644794","0.767952814743438","0.831882782067165","0.907700199188647","0.810130531412022","0.76261689122475","0.727001596418761","0.757201728766484","0.767023467675791","0.819355188001","0.837739981214455","0.879242296073223","1.13355766926241","1.1609764880243","",""
Nigeria,"NGA","New businesses registered (number)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34531","46240","64017","65089","65074","72396","81144","74391","71941","70441","75380","78540","86309","90748","97988","129980","136961","",""
Nigeria,"NGA","Newborns protected against tetanus (%)","SH.VAC.TTNS.ZS","","","","","","","","","","","","","","","","","","","","","","10","11","12","10","11","16","22","29","30","32","33","35","35","36","44","46","48","48","49","57","59","60","61","61","62","63","63","64","67","69","60","60","60","55","55","55","55","60","60","65","65","67","69","69"
Nigeria,"NGA","Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.N2O.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76985644382512","5.69282867234842","8.43757088693735","10.7310671117016","11.6100651349687","15.6453546777277","15.9321429728766","20.6195923393499","23.4899057001199","24.778832755436","31.6350173369195","31.5151171457273","35.9919310411873","38.0245633364658","43.3892867558897","45.4713373732136","46.9555073074306","59.7321688972423","58.1686055931819","71.0319517806798","77.5883858841829","79.5335234453482","91.0876891668557","87.4364042904825","86.3046437019994","95.2833857221556","105.943160828283","109.104313166337","112.015133348456","119.411678926731","132.664700735604","128.725007291228","130.157328494118","134.646294435983"
Nigeria,"NGA","Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.N2O.MT.CE.AR5","","","","","","","","","","","6.7662","7.0172","7.1976","7.668","8.0824","8.2738","8.7987","9.0389","9.2896","9.7849","10.2472","10.416","10.7502","10.8509","11.0322","11.3098","11.5576","11.566","11.8861","12.2651","12.3436","12.6855","13.0463","13.3851","13.6682","13.7767","14.2748","14.3102","14.8888","15.2431","15.4022","16.2485","16.2337","16.7863","17.0372","17.6994","17.9564","18.1396","19.7167","19.5237","21.1115","21.9208","22.1609","23.5871","23.1364","22.9967","24.105","25.4208","25.811","26.1703","27.0833","28.7192","28.2329","28.4097","28.9638"
Nigeria,"NGA","Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e)","EN.GHG.N2O.AG.MT.CE.AR5","","","","","","","","","","","5.5004","5.6951","5.8464","6.1571","6.3644","6.6544","7.0528","7.257","7.4666","7.8276","8.2019","8.5089","8.5189","8.7948","8.9952","9.1906","9.3755","9.3465","9.621","9.828","9.7624","9.9594","10.1819","10.6886","10.8604","10.8156","11.0189","11.144","11.564","11.8865","12.0877","12.6543","12.6839","13.0125","13.2274","13.6764","14.033","14.1761","15.5997","15.4172","16.664","17.3305","17.3643","18.5478","18.1527","18.0396","18.7623","20.0726","20.3531","20.5456","21.4802","22.884","22.2476","22.4882","22.9482"
